name,epigenetics
1380,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8119999965031942,0.8119999965031942,0.8119999965031942,0,0,0,0,0,0,0,0,0,0,0,0.8673333326975504,0.8673333326975504,0.8673333326975504"
1381,"0.9640000065167745,0.9640000065167745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9206666549046835,0.9206666549046835,0.9206666549046835,0,0,0,0,0,0,0.981333335240682,0.981333335240682,0.9723333319028219,0.9723333319028219"
1382,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9743333458900452,0.9743333458900452,0.9743333458900452,0,0,0,0.9393333196640015,0.9393333196640015,0.9393333196640015,0,0,0,0,0,0"
1383,"0,0.9049999912579855,0.9049999912579855,0.9049999912579855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9380000034968058,0.9380000034968058,0.9380000034968058,0,0.9620000123977661,0.9620000123977661,0.9620000123977661,0,0"
1384,"0,0,0,0,0,0,0,0,0,0,0,0,0.9603333274523417,0.9603333274523417,0.9603333274523417,0,0,0,0,0,0,0,0,0,0,0,0.8386666576067606,0.8386666576067606,0.8386666576067606,0,0,0"
1385,"0,0,0,0,0,0.05336666603883108,0.05336666603883108,0.05336666603883108,0,0,0.03936666622757912,0.03936666622757912,0.03936666622757912,0,0,0,0,0,0,0,0,0,0,0.03159999971588453,0.03159999971588453,0.03159999971588453,0,0,0,0.023800000548362732,0.023800000548362732,0.023800000548362732"
1386,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9496666789054871,0.9496666789054871,0.9496666789054871,0,0,0,0,0,0,0.9786666631698608,0.9786666631698608,0.9786666631698608,0.9480000138282776,0.9480000138282776,0.9480000138282776,0"
1387,"0,0,0,0,0.9653333425521851,0.9653333425521851,0.9653333425521851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1388,"0.9273333350817362,0.9273333350817362,0.9273333350817362,0,0,0.969000001748403,0.969000001748403,0.969000001748403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1389,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9830000003178915,0.9830000003178915,0.9830000003178915,0,0,0,0,0,0.9546666542689005,0.9546666542689005,0.9546666542689005,0,0,0,0,0,0"
1390,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7476666569709778,0.7476666569709778,0.7476666569709778,0,0,0,0,0,0,0,0,0"
1391,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1392,"0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.07649999856948853,0.07649999856948853,0.07649999856948853,0.06666666766007741,0.06666666766007741,0.06666666766007741,0,0,0,0,0,0,0.020833333333333332,0.020833333333333332,0.020833333333333332"
1393,"0,0,0,0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.07649999856948853,0.07649999856948853,0.07649999856948853,0.06666666766007741,0.06666666766007741,0.06666666766007741,0,0,0,0,0,0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0,0,0.13356666266918182,0.13356666266918182,0.13356666266918182,0,0,0.0,0.0,0.0"
1394,"0,0.9623333215713501,0.9623333215713501,0.9623333215713501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9660000006357828,0.9660000006357828,0.9660000006357828,0,0,0,0,0,0,0,0,0,0,0"
1395,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8630000154177347,0.8630000154177347,0.8630000154177347,0"
1396,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9650000135103861,0.9650000135103861,0.9650000135103861,0,0,0"
1397,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9629999995231628,0.9629999995231628,0.9629999995231628,0,0"
1398,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9629999995231628,0.9629999995231628,0.9629999995231628,0,0,0,0,0,0.9790000120798746,0.9790000120798746"
1399,"0,0,0,0,0,0,0,0,0,0,0,0,0,0.9459999998410543,0.9459999998410543,0.9459999998410543,0,0,0,0,0,0,0,0,0,0.9743333260218302,0.9743333260218302,0.8420000076293945,0.8420000076293945,0.8420000076293945,0,0"
1400,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1401,"0,0,0,0,0,0,0,0,0,0.972000002861023,0.972000002861023,0.972000002861023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1402,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9483333230018616,0.9483333230018616,0.9483333230018616,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1403,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1404,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1405,"0,0,0,0,0.8953333298365275,0.8953333298365275,0.8953333298365275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1406,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9576666553815206,0.9576666553815206,0.9576666553815206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1407,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9856666723887125,0.9856666723887125,0.9856666723887125,0,0,0.9673333366711935,0.9673333366711935,0.9673333366711935,0,0,0,0"
1408,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9290000001589457,0.9290000001589457,0.9290000001589457,0,0,0,0,0,0,0,0,0,0"
1409,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1410,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1411,"0,0,0,0,0,0,0,0,0,0,0,0,0.972000002861023,0.972000002861023,0.972000002861023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1412,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1413,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1414,"0.9486666719118754,0.9486666719118754,0.9486666719118754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1415,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1416,"0,0,0,0,0,0.9783333341280619,0.9783333341280619,0.9783333341280619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1417,"0,0,0,0,0,0,0,0,0,0.9626666903495789,0.9626666903495789,0.9626666903495789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1418,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683333436648051,0.9683333436648051"
1419,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1420,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1421,"0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.03700000047683716,0.03700000047683716,0.03700000047683716,0,0,0,0,0.009000000233451525,0.009000000233451525,0.009000000233451525,0,0,0"
1422,"0,0,0,0,0,0.0,0.0,0.0,0,0.011100000391403833,0.011100000391403833,0.011100000391403833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1423,"0,0,0,0,0,0,0,0.8826666673024496,0.8826666673024496,0.8826666673024496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1424,"0.8296666542689005,0.8296666542689005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1425,"0,0,0,0,0,0,0,0.9536666671435038,0.9536666671435038,0.9536666671435038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1426,"0,0,0,0.8296666542689005,0.8296666542689005,0.8296666542689005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1427,"0.9393333395322164,0.9393333395322164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1428,"0,0.9316666722297668,0.9316666722297668,0.9316666722297668,0,0,0,0,0,0,0.9583333333333334,0.9583333333333334,0.9583333333333334,0,0,0,0,0,0,0,0.987333337465922,0.987333337465922,0.987333337465922,0,0,0,0,0,0,0.987666666507721,0.987666666507721,0.987666666507721"
1429,"0.9316666722297668,0.9316666722297668,0.9316666722297668,0,0,0,0,0,0,0.9583333333333334,0.9583333333333334,0.9583333333333334,0,0,0,0,0,0,0,0.987333337465922,0.987333337465922,0.987333337465922,0,0,0,0,0,0,0.987666666507721,0.987666666507721,0.987666666507721,0"
1430,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1431,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1432,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9223333398501078,0.9223333398501078"
1433,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1434,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9409999847412109,0.9409999847412109,0.9409999847412109"
1435,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1436,"0,0,0,0,0,0,0,0,0,0,0.971666673819224,0.971666673819224,0.971666673819224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1437,"0,0,0,0,0.015166666358709335,0.015166666358709335,0.015166666358709335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1438,"0,0,0,0,0,0,0,0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.06666666766007741,0.06666666766007741,0.06666666766007741,0.031033333390951157,0.031033333390951157,0.031033333390951157,0,0,0,0.015166666358709335,0.015166666358709335,0.015166666358709335,0,0,0,0,0,0,0,0,0"
1439,"0,0,0,0,0,0.09803333133459091,0.09803333133459091,0.09803333133459091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05856666713953018,0.05856666713953018,0.05856666713953018,0,0,0,0,0,0,0,0"
1440,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0"
1441,"0.2356666624546051,0.2356666624546051,0.2356666624546051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19666666785875955,0.19666666785875955,0.19666666785875955,0,0,0,0,0,0,0,0,0,0"
1442,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9580000042915344,0.9580000042915344,0.9580000042915344,0.9683333237965902,0.9683333237965902,0.9683333237965902,0,0,0,0,0,0,0,0,0,0,0"
1443,"0,0,0,0.07470000286897023,0.07470000286897023,0.07470000286897023,0.34266666571299237,0.34266666571299237,0.3159999946753184,0.3159999946753184,0.3159999946753184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1444,"0,0,0,0,0,0.04426666535437107,0.04426666535437107,0.04426666535437107,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.01479999969402949,0.01479999969402949,0.01479999969402949,0,0,0"
1445,"0,0,0.01479999969402949,0.01479999969402949,0.01479999969402949,0,0,0,0,0,0,0,0,0,0,0,0,0.030033333227038383,0.030033333227038383,0.030033333227038383,0,0,0,0.01786666673918565,0.01786666673918565,0.0,0.0,0.0,0.0085333331177632,0.0085333331177632,0.0085333331177632,0"
1446,"0,0,0,0,0,0,0,0,0.04426666535437107,0.04426666535437107,0.04426666535437107,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.01479999969402949,0.01479999969402949,0.01479999969402949"
1447,"0,0,0,0,0,0,0,0,0,0.0340999998152256,0.0340999998152256,0.0340999998152256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1448,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009533333281675974,0.009533333281675974,0.009533333281675974,0,0,0,0,0,0,0,0,0,0.0340999998152256,0.0340999998152256,0.0340999998152256"
1449,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1450,"0,0,0,0,0,0,0,0,0,0,0,0.05793333177765211,0.05793333177765211,0.05793333177765211,0,0.02566666652758916,0.02566666652758916,0.02566666652758916,0,0,0,0,0,0,0,0,0,0,0,0,0.038300001372893654,0.038300001372893654"
1451,"0,0,0,0,0,0,0,0,0,0,0.6766666571299235,0.6766666571299235,0.6766666571299235,0,0,0,0,0,0,0,0,0.8506666819254557,0.8506666819254557,0.8506666819254557,0,0,0,0,0,0,0,0"
1452,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1453,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1454,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1455,"0,0,0.0,0.0,0.02143333355585734,0.02143333355585734,0.02143333355585734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05049999927481016,0.05049999927481016,0.05049999927481016,0,0,0,0,0,0.009000000233451525,0.009000000233451525,0.009000000233451525,0"
1456,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1457,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1458,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1459,"0,0.8119999965031942,0.8119999965031942,0.8119999965031942,0.968666672706604,0.968666672706604,0.968666672706604,0,0.952999989191691,0.952999989191691,0.952999989191691,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.95633331934611,0.95633331934611,0.95633331934611,0"
1460,"0.01010000022749106,0.01010000022749106,0,0,0,0,0,0,0,0,0,0,0,0.06996666640043259,0.06996666640043259,0.06996666640043259,0,0,0,0,0.0952333336075147,0.0952333336075147,0.0952333336075147,0,0.08106666679183643,0.08106666679183643,0.08106666679183643,0.08009999866286914,0.08009999866286914,0.033333333830038704,0.033333333830038704,0.033333333830038704"
1461,"0,0.984000007311503,0.984000007311503,0.984000007311503,0.9849999944368998,0.9849999944368998,0.9849999944368998,0,0.9849999944368998,0.9849999944368998,0.9849999944368998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9589999914169312,0.9589999914169312,0.9589999914169312,0,0,0,0"
1462,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1463,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1464,"0,0,0,0,0,0,0,0,0.890666663646698,0.890666663646698,0.890666663646698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1465,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2500000049670537,0.2500000049670537,0"
1466,"0,0,0,0,0,0,0,0.9573333263397217,0.9573333263397217,0.9573333263397217,0,0,0,0.9726666609446207,0.9726666609446207,0.9726666609446207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1467,"0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1468,"0,0,0,0.9583333333333334,0.9583333333333334,0.9583333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1469,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1470,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8293333252271017,0.8293333252271017,0.8293333252271017,0,0,0,0,0,0,0,0,0,0,0"
1471,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934333344300588,0.934333344300588,0.934333344300588,0,0,0,0,0"
1472,"0.21740000446637472,0.21740000446637472,0.21740000446637472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4450000027815501,0.4450000027815501,0.4450000027815501,0,0,0,0,0,0"
1473,"0,0.08750000099341075,0.08750000099341075,0.08750000099341075,0.12916666766007742,0.12916666766007742,0.12916666766007742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018533332894245785,0.018533332894245785,0.018533332894245785,0,0,0,0,0.0,0.0"
1474,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1475,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1476,"0,0,0,0,0.9006666541099548,0.9006666541099548,0.9006666541099548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1477,"0,0,0,0,0,0,0,0,0,0.8796666661898295,0.8796666661898295,0.8796666661898295,0,0,0,0,0,0,0,0,0,0,0.9256666700045267,0.9256666700045267,0.9256666700045267,0,0,0,0,0,0,0"
1478,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9743333458900452,0.9743333458900452,0.9743333458900452,0.9669999877611796,0.9669999877611796,0.9669999877611796,0,0,0,0,0,0"
1479,"0,0.9743333458900452,0.9743333458900452,0.9743333458900452,0.9669999877611796,0.9669999877611796,0.9669999877611796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1480,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1481,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9326666593551636,0.9326666593551636,0.9326666593551636,0,0,0,0,0,0,0,0,0,0,0,0.9756666620572408,0.9756666620572408,0.9756666620572408"
1482,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1483,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1484,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1485,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95633331934611,0.95633331934611,0.95633331934611,0,0,0,0,0,0,0,0,0,0,0,0,0.9673333366711935,0.9673333366711935"
1486,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9433333476384481,0.9433333476384481,0.9433333476384481,0,0,0,0,0,0,0,0,0,0"
1487,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9643333355585734,0.9643333355585734,0.9643333355585734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1488,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1489,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1490,"0.019100000460942585,0.019100000460942585,0,0,0,0,0,0,0.03756666680177053,0.03756666680177053,0.03756666680177053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1491,"0,0,0,0,0,0,0,0,0,0,0,0.03550000054140886,0.03550000054140886,0.03550000054140886,0,0,0,0,0.03753333414594332,0.03753333414594332,0.03753333414594332,0,0,0,0,0,0,0,0,0,0,0"
1492,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1493,"0,0.9453333417574564,0.9453333417574564,0.9453333417574564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1494,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1495,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9946666757265726,0.9946666757265726,0.9946666757265726"
1496,"0,0,0.0,0.0,0.0,0.056333333253860474,0.056333333253860474,0.056333333253860474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02666666607062022,0.02666666607062022,0.02666666607062022,0,0,0,0,0,0"
1497,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1498,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1499,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9653333425521851,0.9653333425521851,0.9653333425521851,0,0,0,0,0,0,0,0,0,0,0.9676666657129923,0.9676666657129923,0.9676666657129923,0,0"
1500,"0,0,0,0.8840000033378601,0.8840000033378601,0.8840000033378601,0,0,0,0,0,0,0,0,0,0,0,0,0.9743333260218302,0.9743333260218302,0.9743333260218302,0,0.9363333185513815,0.9363333185513815,0.9363333185513815,0,0,0,0,0,0,0"
1501,"0,0,0,0,0.8840000033378601,0.8840000033378601,0.8840000033378601,0,0,0,0,0,0,0,0,0,0,0,0,0.9743333260218302,0.9743333260218302,0.9743333260218302,0,0.9363333185513815,0.9363333185513815,0.9363333185513815,0,0,0,0,0,0"
1502,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1503,"0,0,0,0.9833333293596903,0.9833333293596903,0.9633333285649618,0.9633333285649618,0.9633333285649618,0,0,0,0,0,0,0,0,0,0.9753333330154419,0.9753333330154419,0.9753333330154419,0,0,0,0,0,0,0,0,0,0,0,0"
1504,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9399999777475992,0.9399999777475992,0.9399999777475992,0,0,0,0,0"
1505,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9543333450953165,0.9543333450953165,0.9543333450953165,0,0,0,0,0,0,0,0,0,0,0,0"
1506,"0,0,0,0,0,0,0,0,0,0.7763333320617676,0.7763333320617676,0.7763333320617676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1507,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1508,"0,0,0,0,0,0,0,0,0.9723333319028219,0.9723333319028219,0.9723333319028219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1509,"0,0.9576666553815206,0.9576666553815206,0.9576666553815206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1510,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1511,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9550000031789144,0.9550000031789144,0.9550000031789144,0,0,0.9663333495457967,0.9663333495457967,0.9663333495457967,0,0,0,0"
1512,"0,0,0,0,0,0,0,0,0,0.9056666692097982,0.9056666692097982,0.9056666692097982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7430000106493632,0.7430000106493632"
1513,"0,0,0,0,0,0.8353333274523417,0.8353333274523417,0.8353333274523417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1514,"0,0,0,0,0,0,0,0.9386666615804037,0.9386666615804037,0.9386666615804037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1515,"0,0,0,0,0,0,0,0,0,0,0,0.5409999887148539,0.5409999887148539,0.5409999887148539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1516,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27666667103767395,0.27666667103767395,0.27666667103767395,0,0,0,0"
1517,"0,0,0,0,0,0,0,0,0,0,0,0,0,0.9796666701634725,0.9796666701634725,0.9796666701634725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1518,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1519,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1520,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9523333311080933,0.9523333311080933,0.9523333311080933"
1521,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1522,"0,0.9536666671435038,0.9536666671435038,0.9536666671435038,0.956000010172526,0.956000010172526,0.956000010172526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1523,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1524,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1525,"0,0,0,0,0,0,0,0,0,0.9490000208218893,0.9490000208218893,0.9490000208218893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1526,"0,0,0,0,0,0,0,0.9756666819254557,0.9756666819254557,0.9756666819254557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
